onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
755.07	5	121	133	126	1	0	1	0	0	0
758.4	5	122	134	109	-1	1	0	0	0	0
763.74	5	123	135	143	-1	0	0	1	0	0
768.06	5	124	136	101	1	1	0	0	0	0
772.39	5	125	137	142	1	0	0	1	0	0
776.21	5	126	138	146	1	0	0	1	0	0
779.54	5	127	139	105	1	1	0	0	0	0
784.87	5	128	140	124	1	0	1	0	0	0
788.7	5	129	141	123	1	0	1	0	0	0
793.03	5	130	142	144	1	0	0	1	0	0
797.35	5	131	143	146	1	0	0	1	0	0
801.18	5	132	144	145	1	0	0	1	0	0
806.51	5	133	145	130	-1	0	1	0	0	0
818.79	5	134	146	128	1	0	1	0	0	0
826.83	5	135	147	166	0	0	0	0	1	0
830.66	5	136	148	163	0	0	0	0	1	0
835.99	5	137	149	169	0	0	0	0	1	0
840.31	5	138	150	164	0	0	0	0	1	0
844.14	5	139	151	61	0	0	0	0	0	1
849.44	5	140	152	61	0	0	0	0	0	1
853.77	5	141	153	61	0	0	0	0	0	1
860.14	5	142	154	61	0	0	0	0	0	1
864.53	5	143	155	61	0	0	0	0	0	1
