onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
548.12	5	80	88	130	-1	0	1	0	0	0
552.44	5	81	89	128	1	0	1	0	0	0
556.77	5	82	90	149	-1	0	0	1	0	0
560.6	5	83	91	146	1	0	0	1	0	0
564.93	5	84	92	109	-1	1	0	0	0	0
570.25	5	85	93	147	1	0	0	1	0	0
577.97	5	86	94	167	0	0	0	0	1	0
581.8	5	87	95	164	0	0	0	0	1	0
587.13	5	88	96	161	0	0	0	0	1	0
591.45	5	89	97	162	0	0	0	0	1	0
595.28	5	90	98	61	0	0	0	0	0	1
599.09	5	91	99	61	0	0	0	0	0	1
604.91	5	92	100	61	0	0	0	0	0	1
609.71	5	93	101	61	0	0	0	0	0	1
615.51	5	94	102	61	0	0	0	0	0	1
653.29	5	95	103	167	0	0	0	0	1	0
657.12	5	96	104	168	0	0	0	0	1	0
662.45	5	97	105	165	0	0	0	0	1	0
666.77	5	98	106	170	0	0	0	0	1	0
670.6	5	99	107	101	1	1	0	0	0	0
674.93	5	100	108	107	-1	1	0	0	0	0
678.75	5	101	109	109	-1	1	0	0	0	0
691.04	5	102	110	102	1	1	0	0	0	0
701.7	5	103	112	150	-1	0	0	1	0	0
712.74	5	104	113	123	1	0	1	0	0	0
716.57	5	105	114	127	1	0	1	0	0	0
729.74	5	106	115	108	1	1	0	0	0	0
745.67	5	107	117	129	-1	0	1	0	0	0
753.89	5	108	118	102	1	1	0	0	0	0
757.72	5	109	119	121	1	0	1	0	0	0
762.05	5	110	120	110	-1	1	0	0	0	0
774.98	5	111	121	147	1	0	0	1	0	0
783.64	5	112	123	148	-1	0	0	1	0	0
794.61	5	113	124	147	1	0	0	1	0	0
798.44	5	114	125	104	-1	1	0	0	0	0
802.77	5	115	126	149	-1	0	0	1	0	0
813.64	5	116	127	103	1	1	0	0	0	0
817.97	5	117	128	130	-1	0	1	0	0	0
824.3	5	118	129	145	1	0	0	1	0	0
832.46	5	119	131	124	1	0	1	0	0	0
838.29	5	120	132	128	1	0	1	0	0	0
842.12	5	121	133	126	1	0	1	0	0	0
845.45	5	122	134	109	-1	1	0	0	0	0
850.78	5	123	135	143	-1	0	0	1	0	0
855.11	5	124	136	101	1	1	0	0	0	0
859.43	5	125	137	142	1	0	0	1	0	0
863.26	5	126	138	146	1	0	0	1	0	0
866.59	5	127	139	105	1	1	0	0	0	0
871.92	5	128	140	124	1	0	1	0	0	0
875.74	5	129	141	123	1	0	1	0	0	0
880.07	5	130	142	144	1	0	0	1	0	0
884.4	5	131	143	146	1	0	0	1	0	0
888.23	5	132	144	145	1	0	0	1	0	0
893.56	5	133	145	130	-1	0	1	0	0	0
904.83	5	134	146	128	1	0	1	0	0	0
914.24	5	135	147	166	0	0	0	0	1	0
918.07	5	136	148	163	0	0	0	0	1	0
