onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
415.79	5	62	67	142	1	0	0	1	0	0
422.12	5	63	68	125	1	0	1	0	0	0
426.45	5	64	69	144	1	0	0	1	0	0
431.28	5	65	70	110	-1	1	0	0	0	0
437.6	5	66	71	146	1	0	0	1	0	0
447.49	5	67	72	108	-1	1	0	0	0	0
464.68	5	68	75	125	1	0	1	0	0	0
468.01	5	69	76	150	-1	0	0	1	0	0
476.17	5	70	78	103	1	1	0	0	0	0
480.5	5	71	79	129	1	0	1	0	0	0
484.33	5	72	80	148	-1	0	0	1	0	0
488.65	5	73	81	102	1	1	0	0	0	0
493.48	5	74	82	105	-1	1	0	0	0	0
504.75	5	75	83	143	-1	0	0	1	0	0
508.08	5	76	84	102	1	1	0	0	0	0
511.91	5	77	85	106	1	1	0	0	0	0
523.49	5	78	86	103	1	1	0	0	0	0
526.81	5	79	87	123	1	0	1	0	0	0
531.15	5	80	88	122	-1	0	1	0	0	0
535.47	5	81	89	130	1	0	1	0	0	0
539.8	5	82	90	149	-1	0	0	1	0	0
543.63	5	83	91	146	1	0	0	1	0	0
547.96	5	84	92	110	-1	1	0	0	0	0
553.28	5	85	93	147	1	0	0	1	0	0
562.46	5	86	94	167	0	0	0	0	1	0
566.29	5	87	95	164	0	0	0	0	1	0
571.62	5	88	96	161	0	0	0	0	1	0
575.94	5	89	97	162	0	0	0	0	1	0
579.77	5	90	98	61	0	0	0	0	0	1
584.08	5	91	99	61	0	0	0	0	0	1
590.44	5	92	100	61	0	0	0	0	0	1
595.74	5	93	101	61	0	0	0	0	0	1
602.08	5	94	102	61	0	0	0	0	0	1
639.44	5	95	103	167	0	0	0	0	1	0
643.27	5	96	104	168	0	0	0	0	1	0
648.6	5	97	105	165	0	0	0	0	1	0
652.92	5	98	106	170	0	0	0	0	1	0
656.75	5	99	107	102	1	1	0	0	0	0
661.08	5	100	108	108	-1	1	0	0	0	0
664.9	5	101	109	110	-1	1	0	0	0	0
674.62	5	102	110	103	1	1	0	0	0	0
685.27	5	103	112	150	-1	0	0	1	0	0
695.31	5	104	113	125	1	0	1	0	0	0
699.14	5	105	114	129	1	0	1	0	0	0
708.76	5	106	115	109	1	1	0	0	0	0
723.47	5	107	117	121	-1	0	1	0	0	0
731.78	5	108	118	103	1	1	0	0	0	0
735.61	5	109	119	123	1	0	1	0	0	0
739.94	5	110	120	101	-1	1	0	0	0	0
748.59	5	111	121	147	1	0	0	1	0	0
757.25	5	112	123	148	-1	0	0	1	0	0
768.71	5	113	124	147	1	0	0	1	0	0
772.53	5	114	125	105	-1	1	0	0	0	0
776.86	5	115	126	149	-1	0	0	1	0	0
784.55	5	116	127	104	1	1	0	0	0	0
788.88	5	117	128	122	-1	0	1	0	0	0
795.21	5	118	129	145	1	0	0	1	0	0
803.37	5	119	131	126	1	0	1	0	0	0
809.2	5	120	132	130	1	0	1	0	0	0
813.03	5	121	133	128	1	0	1	0	0	0
816.36	5	122	134	110	-1	1	0	0	0	0
821.7	5	123	135	143	-1	0	0	1	0	0
826.02	5	124	136	102	1	1	0	0	0	0
830.35	5	125	137	142	1	0	0	1	0	0
834.17	5	126	138	146	1	0	0	1	0	0
837.5	5	127	139	106	1	1	0	0	0	0
842.83	5	128	140	126	1	0	1	0	0	0
846.66	5	129	141	125	1	0	1	0	0	0
850.99	5	130	142	144	1	0	0	1	0	0
855.31	5	131	143	146	1	0	0	1	0	0
859.14	5	132	144	145	1	0	0	1	0	0
864.47	5	133	145	122	-1	0	1	0	0	0
874.18	5	134	146	130	1	0	1	0	0	0
889.06	5	135	147	166	0	0	0	0	1	0
892.89	5	136	148	163	0	0	0	0	1	0
898.22	5	137	149	169	0	0	0	0	1	0
902.55	5	138	150	164	0	0	0	0	1	0
906.37	5	139	151	61	0	0	0	0	0	1
911.66	5	140	152	61	0	0	0	0	0	1
916	5	141	153	61	0	0	0	0	0	1
922.31	5	142	154	61	0	0	0	0	0	1
926.6	5	143	155	61	0	0	0	0	0	1
