onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
821.57	5	134	146	128	1	0	1	0	0	0
829.08	5	135	147	166	0	0	0	0	1	0
832.91	5	136	148	163	0	0	0	0	1	0
838.23	5	137	149	169	0	0	0	0	1	0
842.56	5	138	150	164	0	0	0	0	1	0
846.38	5	139	151	61	0	0	0	0	0	1
851.72	5	140	152	61	0	0	0	0	0	1
856.18	5	141	153	61	0	0	0	0	0	1
862.54	5	142	154	61	0	0	0	0	0	1
866.92	5	143	155	61	0	0	0	0	0	1
