onsets	block	event	eventorig	stimnumber	reward	stimface	stimscene	stimobj	stimscrobj	stimmotion
702.37	5	109	119	125	1	0	1	0	0	0
706.7	5	110	120	102	-1	1	0	0	0	0
723.36	5	111	121	147	1	0	0	1	0	0
732.02	5	112	123	148	-1	0	0	1	0	0
740.73	5	113	124	147	1	0	0	1	0	0
744.56	5	114	125	103	-1	1	0	0	0	0
748.89	5	115	126	149	-1	0	0	1	0	0
758.63	5	116	127	105	1	1	0	0	0	0
762.97	5	117	128	127	-1	0	1	0	0	0
769.29	5	118	129	145	1	0	0	1	0	0
777.45	5	119	131	129	1	0	1	0	0	0
783.28	5	120	132	122	1	0	1	0	0	0
787.12	5	121	133	121	1	0	1	0	0	0
790.45	5	122	134	101	-1	1	0	0	0	0
795.78	5	123	135	143	-1	0	0	1	0	0
800.1	5	124	136	106	1	1	0	0	0	0
804.43	5	125	137	142	1	0	0	1	0	0
808.26	5	126	138	146	1	0	0	1	0	0
811.59	5	127	139	104	1	1	0	0	0	0
816.92	5	128	140	129	1	0	1	0	0	0
820.74	5	129	141	124	1	0	1	0	0	0
825.07	5	130	142	144	1	0	0	1	0	0
829.4	5	131	143	146	1	0	0	1	0	0
833.23	5	132	144	145	1	0	0	1	0	0
838.56	5	133	145	127	-1	0	1	0	0	0
846.16	5	134	146	122	1	0	1	0	0	0
853.22	5	135	147	166	0	0	0	0	1	0
857.05	5	136	148	163	0	0	0	0	1	0
862.38	5	137	149	169	0	0	0	0	1	0
866.7	5	138	150	164	0	0	0	0	1	0
870.53	5	139	151	61	0	0	0	0	0	1
875.95	5	140	152	61	0	0	0	0	0	1
880.29	5	141	153	61	0	0	0	0	0	1
886.62	5	142	154	61	0	0	0	0	0	1
890.92	5	143	155	61	0	0	0	0	0	1
